id,popularity,budget,revenue,original_title,cast,director,tagline,keywords,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,production_type
282248,0.093198,500000,0,The Living,Jocelin Donahue|Kenny Wormald|Chris Mulkey|Joelle Carter|Erin Cummings,Jack Bryan,empty,empty,89,Thriller,Shooting Films,6/26/14,11,4.6,2014,460545.525385729,0.0,single-production
254772,0.266087,0,0,Two Men in Town,Forest Whitaker|Harvey Keitel|Brenda Blethyn|Luis GuzmÃ¡n|Dolores Heredia,Rachid Bouchareb,empty,sheriff|revenge|ex-con,120,Crime|Drama,Tessalit Productions,2/6/14,23,6.1,2014,0.0,0.0,single-production
285841,0.140935,0,0,Elephant Song,Xavier Dolan|Catherine Keener|Carrie-Anne Moss|Bruce Greenwood,Charles BinamÃ©,empty,mental institution|mind game,110,Drama,Melenny Productions,9/4/14,20,7.4,2014,0.0,0.0,single-production
279973,0.130077,0,0,Nowhere Safe,Natasha Henstridge|Jamie Kennedy|Danielle Chuchran|James Gaisford|Tatum Chiniquy,Brian Brough,empty,empty,93,TV Movie|Drama,Gradual Elevate Media,10/5/14,11,5.7,2014,0.0,0.0,single-production
256561,0.119891,150000,0,Free to Play,Benedict Lim|Danil Ishutin|Clinton Loomis,empty,One game will change their lives.,competition|video game|esports|dota 2,75,Documentary,Valve,3/19/14,40,7.0,2014,138163.657615718,0.0,single-production
180296,0.119415,0,0,They Came Together,Paul Rudd|Amy Poehler|Bill Hader|Ellie Kemper|Cobie Smulders,David Wain,He came...She came...They both came,empty,84,Comedy,Lionsgate,6/27/14,115,5.2,2014,0.0,0.0,single-production
274899,0.117257,0,0,Inner Demons,Morgan McClellan|Lara Vosburgh|Colleen McGrann|Christopher Parker|Brian Flaherty,Seth Grossman,Exorcise caution.,supernatural|drug rehab|intervention|demonic possession|found footage,85,Thriller|Horror,Schorr Pictures,6/13/14,10,3.8,2014,0.0,0.0,single-production
300441,0.110972,0,0,Grumpy Cat's Worst Christmas Ever,Grumpy Cat|Megan Charpentier|Aubrey Plaza|Daniel Roebuck|Russell Peters,Tim Hill,Ho ho no.,teenager|talking cat|christmas,90,Comedy|Family,Lifetime,11/29/14,16,5.3,2014,0.0,0.0,single-production
263510,0.110266,0,0,The Hornet's Nest,Carlos Boettcher|Mike Boettcher|Kalen M. Waite,David Salzberg|Christian Tureaud,"Real War, Real Heroes",afghanistan|war in afghanistan|improvised explosive device,93,War|Documentary|History,HighRoad Entertainment,5/9/14,16,6.5,2014,0.0,0.0,single-production
254005,0.109921,0,0,Viharsarok,AndrÃ¡s SÃ¼tÃ¶|ÃdÃ¡m Varga|Lajos OttÃ³ HorvÃ¡th|EnikÃ¶ BÃ¶rcsÃ¶k|Zita TÃ©by,ÃdÃ¡m CsÃ¡szi,empty,homophobia|homosexuality|gay romance|threesome,105,Drama,TLA Releasing,2/8/14,12,7.2,2014,0.0,0.0,single-production
254047,0.109169,0,0,The Wedding Pact,Haylie Duff|Chris Soldevilla|Leslie Easterbrook|Angie Everhart|Alison Becker,Matt Berman,Who remembers those crazy promises you made in college? ...He did.,empty,91,Comedy|Romance,Freefall Films,2/4/14,19,5.1,2014,0.0,0.0,single-production
409696,0.107621,0,0,Over the Garden Wall,Elijah Wood|Collin Dean|Melanie Lynskey|Christopher Lloyd|John Cleese,Nate Cash,empty,empty,110,Adventure|Animation|Family|Fantasy,Cartoon Network Studios,11/3/14,12,7.8,2014,0.0,0.0,single-production
244534,0.101299,0,0,Happy Christmas,Anna Kendrick|Melanie Lynskey|Mark Webber|Lena Dunham|Joe Swanberg,Joe Swanberg,Family is the gift that keeps on taking.,family|christmas,82,Comedy|Drama,Lucky Coffee Productions,6/26/14,42,5.4,2014,0.0,0.0,single-production
251979,0.097665,0,0,The Perfect Wave,Scott Eastwood|Cheryl Ladd|Patrick Lyster|Rachel Hendrix |Scott Mortensen,Bruce MacDonald,empty,biography|christian|romance,113,Romance|Adventure|Drama,"Divine Inspiration, The Fabulous Boomtown Boys",2/28/14,14,4.5,2014,0.0,0.0,single-production
295315,0.130742,0,0,Sex Ed,Haley Joel Osment|Laura Harring|Abby Elliott|Glen Powell|Lorenza Izzo,Isaac Feder,Fake it 'til you make it.,empty,90,Romance|Comedy,Sweet Tomato Films,11/7/14,29,5.1,2014,0.0,0.0,single-production
261768,0.095529,0,0,Lullaby,Garrett Hedlund|Richard Jenkins|Jennifer Hudson|Jessica Brown Findlay|Amy Adams,Andrew Levitas,What do you say when everything has been left unsaid?,terminal illness|cancer|new york city|estranged family member,117,Drama,Avenue Picture,6/13/14,12,5.5,2014,0.0,0.0,single-production
277594,0.095473,0,0,Hercules Reborn,John Hennigan|Christian Oliver|Christina Wolfe|Marcus Shirock|James Duval,Nick Lyon,empty,greece|ancient greece|hercules,90,Adventure|Action,The Asylum,7/8/14,36,4.1,2014,0.0,0.0,single-production
276137,0.095131,0,0,Road,Liam Neeson,Michael Hewitt|Dermot Lavery,Brothers addicted to speed. At any price.,sport|motor-bike accident|motorcycle|motorcycle racing|road racing,102,Documentary,Double-Band films,6/11/14,12,7.7,2014,0.0,0.0,single-production
258152,0.0951,0,0,Party Central,Billy Crystal|John Goodman|Charlie Day|Dave Foley|Sean Hayes,Kelsey Mann,The party must go on,empty,6,Comedy|Animation,Pixar Animation Studios,3/21/14,10,6.9,2014,0.0,0.0,single-production
113091,0.092777,0,0,Lust for Love,Fran Kranz|Beau Garrett|Dichen Lachman|Caitlin Stasey|Maurissa Tancharoen,Anton King,empty,empty,85,Comedy|Romance,AGGK Films,2/7/14,11,5.3,2014,0.0,0.0,single-production
220471,0.090297,7000000,0,Where the Devil Hides,Rufus Sewell|Alycia Debnam-Carey|Adelaide Kane|Leah Pipes|Thomas McDonell,Christian E. Christiansen,Forgive me father for I am sin,supernatural|suspense,86,Horror|Thriller,LD Entertainment,10/10/14,21,4.8,2014,6447637.35540021,0.0,single-production
289333,0.08675,0,0,Jim Jefferies: BARE,Jim Jefferies,Shannon Hartman,You can't unsee this,stand-up|stand up comedy,76,Comedy,Netflix,8/29/14,17,7.4,2014,0.0,0.0,single-production
308571,0.083258,0,0,Bill Burr: I'm Sorry You Feel That Way,Bill Burr,Jay Karas,empty,stand up comedy,80,Comedy,NetFlix,12/5/14,13,7.5,2014,0.0,0.0,single-production
250114,0.081879,0,0,Nick Offerman: American Ham,Nick Offerman|Marc Evan Jackson,Jordan Vogt-Roberts,empty,empty,78,Comedy|Documentary,NetFlix,1/23/14,11,6.4,2014,0.0,0.0,single-production
290802,0.045555,0,0,Night Will Fall,Alfred Hitchcock|Sidney Bernstein|Billy Wilder|Helena Bonham Carter,AndrÃ© Singer,empty,world war ii,75,Documentary,Spring Films,6/7/14,11,7.5,2014,0.0,0.0,single-production
250700,0.079478,0,0,The Battered Bastards of Baseball,Kurt Russell|Todd Field,Chapman Way|Maclain Way,empty,empty,80,Documentary,Netflix,1/20/14,17,7.2,2014,0.0,0.0,single-production
292607,0.078872,0,0,The Rise and Rise of Bitcoin,Gavin Andresen|Brian Armstrong|Margaux Avedisian|Vitalik Buterin|Mike Caldwell,Nicholas Mross,empty,technology|money,96,Documentary|History,44th Floor Productions,10/3/14,20,6.8,2014,0.0,0.0,single-production
264555,0.076463,2000000,0,Death Clique,Tina Ivlev|Barbara Alyn Woods|Lexi Ainsworth|Brittany Underwood,Doug Campbell,A jealous rivalry between three high school girls leads to a shocking crime.,jealousy|manipulation|murder,83,Drama|Thriller,Johnson Production Group,4/12/14,12,6.0,2014,1842182.10154291,0.0,single-production
298935,0.076348,0,0,All Relative,Connie Nielsen|Jonathan Sadowski|Sara Paxton|Al Thompson|David Aaron Baker,J.C. Khoury,empty,new york city|graduate student,85,Romance|Comedy|Drama,Shoot First Entertainment,11/21/14,11,5.7,2014,0.0,0.0,single-production
288789,0.075351,0,192400,Merchants of Doubt,Patricia Callahan|Matthew Crawford|Stanton A. Glantz|Katharine Heyhoe,Robert Kenner,How a handful of scientists obscured the truth on issues from tobacco smoke to global warming.,climate change,96,Documentary,Participant Media,11/8/14,23,7.4,2014,0.0,177217.918168428,single-production
265964,0.113875,0,0,96 heures,GÃ©rard Lanvin|Niels Arestrup|Sylvie Testud|Anne Consigny|Laura Smet,FrÃ©dÃ©ric Schoendoerffer,empty,empty,96,Thriller,ARP SÃ©lection,4/23/14,13,5.2,2014,0.0,0.0,single-production
250578,0.03551,750000,0,Swedish House Mafia - Leave the World Behind,Sebastian Ingrosso|Axel Axwell Hedfors|Steve Angello,Christian Larson,The film maps out three of the biggest stars in a scene which has gripped youth the world over.,empty,90,Documentary|Music,Ridley Scott Associates,3/12/14,17,7.6,2014,690818.288078594,0.0,single-production
290336,0.07263700000000001,0,0,Montana,Michelle Fairley|Lars Mikkelsen|Ashley Walters|Zlatko BuriÄ‡|Adam Deacon,Mo Ali,"Raised in the streets, trained by an assassin.",london|assassin|serbian|commando|revenge plot,108,Thriller|Crime|Action|Drama,Moli Films,10/5/14,18,6.5,2014,0.0,0.0,single-production
284470,0.072514,0,0,Atari: Game Over,Nolan Bushnell|Howard Scott Warshaw|Manny Gerard|Joe Lewandowski|Paul Sanchez,Zak Penn,Truth is stranger than legend...,video game|history|atari|landfill,66,Documentary,Xbox Entertainment Studios,11/19/14,65,6.7,2014,0.0,0.0,single-production
265018,0.0722169999999999,0,0,Indigenous,Zachary Soetenga|Lindsey McKeon|Sofia Pernas|Pierson Fode|Jamie Anderson,Alastair Orr,There are places you should never visit. This is one of them.,panama|tourist|waterfall|vacation|party,86,Horror,Kilburn Media,4/20/14,20,4.6,2014,0.0,0.0,single-production
287767,0.015668,0,0,Mardaani,Rani Mukerji|Tahir Bhasin|Jisshu Sengupta|Sanjay Taneja,Pradeep Sarkar,empty,empty,133,Thriller|Action|Drama,Yash Raj Films,8/22/14,15,6.7,2014,0.0,0.0,single-production
277231,0.043409,0,0,Amour Sur Place ou Ã  Emporter,Amelle Chahbi|Noom Diawara|Aude Pepin|Fabrice EbouÃ©|Pablo Pauly,Amelle Chahbi,empty,empty,85,Romance|Comedy,LGM Productions,5/28/14,48,5.5,2014,0.0,0.0,single-production
260947,0.068752,3000000,0,Something Wicked,Shantel VanSanten|John Robinson|James Patrick Stuart|Brittany Murphy|Robert Blanche,Darin Scott,empty,obsession|oregon|independent film,95,Mystery|Thriller,Merchant Films,4/4/14,11,4.7,2014,2763273.15231437,0.0,single-production
256273,0.065064,0,0,The Fluffy Movie,Gabriel Iglesias|Jeremy Ray Valdez|Juliocesar Chavez,Manny Rodriguez|Jay Lavender,Experience  a comic phenomenon like you've never seen before.,concert film,101,Comedy,Open Road Films,7/25/14,31,7.0,2014,0.0,0.0,single-production
147778,0.064238,0,0,Showrunners: The Art of Running a TV Show,Joss Whedon|J.J. Abrams|Steven S. DeKnight|Ronald D. Moore|Jane Espenson,Des Doyle,Their Vision Is Television,television|production,76,Documentary,Black Sheep Films,10/17/14,22,6.3,2014,0.0,0.0,single-production
256347,0.131326,0,0,Not Safe for Work,Max Minghella|Eloise Mumford|Michael Gladis|Molly Hagan|Tom Gallop,Joe Johnston,"No Protection, No Help, No Escape",empty,74,Thriller,Blumhouse Productions,5/9/14,21,4.9,2014,0.0,0.0,single-production
267872,0.056153,0,0,Korengal,LaMonta Caldwell|Sterling Jones|Dan Kearney|Juan 'Doc Restrepo|Aron Hijar,Sebastian Junger,This is what war feels like,war in afghanistan,84,Documentary,"Motion Picture Group, The",5/30/14,16,6.8,2014,0.0,0.0,single-production
275657,0.048493,0,0,All This Mayhem,Tas Pappas|Ben Pappas,Eddie Martin,empty,skateboarding|drug,104,Documentary,Vice Films,6/5/14,17,7.4,2014,0.0,0.0,single-production
296244,0.132698,200000,0,Plague,Tegan Crowley|Scott Marcus|Steven Kennedy|Don Bridges|Nick Stribakos,Kostas Ouzas|Nick Kozakis,empty,australian|rural setting|gender roles|zombie apocalypse,86,Drama|Horror,Burning Ships Productions,10/30/14,11,3.9,2014,184218.210154291,0.0,single-production
301235,0.038364,0,0,Top Gear: The Perfect Road Trip 2,Jeremy Clarkson|Richard Hammond,empty,empty,empty,94,Documentary,2 Entertain Video,11/17/14,12,6.8,2014,0.0,0.0,single-production
286372,0.037459,3250000,0,Treehouse,J. Michael Trautmann|Dana Melanie|Daniel Fredrick|Clint James|Victoria Spencer Smith,Michael G. Bartlett,No kids allowed,kidnapping|brutality|violence|teenager|discovery,0,Thriller|Horror|Mystery,Tiberius Film,10/20/14,16,3.4,2014,2993545.91500724,0.0,single-production
267463,0.034572000000000006,0,0,The 10 Year Plan,Adam Bucci|Michael Adam Hamilton|Jack Turner,J.C. Calciano,Sometimes Love Takes a Little Time,empty,90,Romance|Comedy,Cinema 175,9/6/14,11,6.1,2014,0.0,0.0,single-production
300900,0.032878,0,0,Ardennes Fury,Tom Stedham|Bill Voorhees|Tino Struckmann|Larry Gamell Jr.|Lauren Vera,Joseph J. Lawson,To get home they must conquer hell,world war ii|tank|battle of the bulge|mockbuster,87,War|Action,The Asylum,11/11/14,19,5.2,2014,0.0,0.0,single-production
286256,0.036904,0,0,Tim Maia,Robson Nunes|BabÃº Santana|Alinne Moraes|CauÃ£ Reymond|Valdineia Soriano,Mauro Lima,Original language PORTUGUESE,brazilian|biography|music|drama|documentary,0,Documentary|Drama|Music,Globo Filmes,10/30/14,14,6.0,2014,0.0,0.0,single-production
203819,0.027994,0,4878242,Tracks,Mia Wasikowska|Adam Driver|Emma Booth|Jessica Tovey|Lily Pearl,John Curran,Leave everything behind.,biography|australia|based on true story|desert|outback,112,Adventure|Drama,See-Saw Films,3/6/14,132,7.0,2014,0.0,4493305.04969746,single-production
169760,0.02592,0,0,Maidentrip,Laura Dekker,Jillian Schlesinger,empty,biography|woman director,82,Adventure|Documentary,CoPilot Pictures,1/17/14,16,7.2,2014,0.0,0.0,single-production
289339,0.022635,0,0,Chelsea Peretti: One of the Greats,Chelsea Peretti|Yassir Lester|Moshe Kasher|Esther Povitsky|Brendon Walsh,Lance Bangs,empty,stand-up|stand up comedy,74,Comedy,New Wave Entertainment Television,11/14/14,26,6.6,2014,0.0,0.0,single-production
242088,0.021036000000000003,0,0,The Trip to Italy,Steve Coogan|Rob Brydon|Rosie Fellner|Claire Keelan|Marta Barrio,Michael Winterbottom,Anyone for seconds?,empty,108,Comedy|Drama,Revolution Films,4/24/14,66,6.3,2014,0.0,0.0,single-production
283322,0.020923,0,5240,The Dead Lands,James Rolleston|Lawrence Makoare|Te Kohe Tuhaka|Xavier Horan|Rena Owen,Toa Fraser,empty,new zealand|maori|revenge|historical society|tribal warfare,108,Action,General Film Corporation,9/4/14,21,6.0,2014,0.0,4826.51710604244,single-production
298077,0.0174,0,0,Ambition,Aidan Gillen|Aisling Franciosi,Tomek Baginski,empty,future|apprentice|telekinesis|mind control|space,6,Science Fiction,Platige Image,10/24/14,30,6.9,2014,0.0,0.0,single-production
250666,0.017292,0,0,The Overnighters,Keegan Edwards|Jay Reinke,Jesse Moss,empty,north dakota|human rights|oil industry,102,Drama|Documentary,Mile End Films West,10/10/14,20,6.8,2014,0.0,0.0,single-production
291155,0.005725,0,0,"Fat, Sick & Nearly Dead 2",Joe Cross,Kurt Engfehr,Get Your JUICE ON!,lifestyle|diet|sequel|advocacy,89,Documentary,Reboot USA,9/18/14,14,6.5,2014,0.0,0.0,single-production
291343,0.012325,0,0,Nowitzki: The Perfect Shot,Dirk Nowitzki|Holger Geschwinder|Kobe Bryant|Michael Finley|Steve Nash,Sebastian Dehnhardt,empty,biography|sport|basketball|dallas mavericks,106,Documentary,Broadview Pictures,9/18/14,18,6.8,2014,0.0,0.0,single-production
286101,0.002922,5,0,Des Lendemains Qui Chantent,Pio MarmaÃ¯|Laetitia Casta|Ramzy Bedia|Gaspard Proust|AndrÃ© Dussollier,Nicolas Castro,empty,empty,94,Comedy,UGC Distribution,8/20/14,13,6.0,2014,4.60545525385729,0.0,single-production
262903,0.010047,0,0,Main Tera Hero,Ileana D'Cruz|Nargis Fakhri|Varun Dhawan|Salman Khan|Anupam Kher,David Dhawan,empty,coming of age,128,Romance|Comedy,Balaji Motion Pictures,4/4/14,12,5.8,2014,0.0,0.0,single-production
279992,0.005972,0,0,Lost Soul: The Doomed Journey of Richard Stanley's Island of Dr. Moreau,Richard Stanley|Fairuza Balk|Marco Hofschneider|Kier-La Janisse|Michael Gingold,David Gregory,empty,remake|behind the scenes,100,Documentary,Severin Films,8/24/14,16,7.1,2014,0.0,0.0,single-production
296690,0.044654,0,0,Kill Dil,Ranveer Singh|Ali Zafar|Govinda|Parineeti Chopra,Shaad Ali,empty,empty,127,Drama|Action|Crime,Yash Raj Films,12/14/14,13,5.2,2014,0.0,0.0,single-production
309049,0.147999,0,0,We Still Kill the Old Way,Ian Ogilvy|Alison Doody|Christopher Ellison|Danny-Boy Hatchard|Lysette Anthony,Sacha Bennett,empty,empty,94,Crime,Richwater Films,12/12/14,11,4.9,2014,0.0,0.0,single-production
283559,0.0048530000000000005,0,0,One Direction: Where We Are - The Concert,Harry Styles|Niall Horan|Zayn Malik|Louis Tomlinson|Liam Payne,Paul Dugdale,empty,live concert|one direction,106,Documentary|Music,Fulwell 73,10/8/14,32,8.3,2014,0.0,0.0,single-production
273997,0.034538,0,0,Stop at Nothing: The Lance Armstrong Story,Reed Albergotti,Alex Holmes,You think you know this story? You don't.,empty,100,Documentary,Australian Broadcasting Corporation,5/27/14,16,6.7,2014,0.0,0.0,single-production
286817,0.032049,0,0,Anatomy of a Love Seen,Sharon Hinnendael|Jill Evyn|Constance Brenneman,Marina Rice Bader,empty,lesbian|woman director,86,Romance|Drama,Soul Kiss Films,7/28/14,18,4.2,2014,0.0,0.0,single-production
19908,2.041804,23600000,102391382,Zombieland,Jesse Eisenberg|Woody Harrelson|Emma Stone|Abigail Breslin|Amber Heard,Ruben Fleischer,This place is so dead,survival|zombies|twinkie|zombie spoof|body count,88,Comedy|Horror,Columbia Pictures,10/7/09,2165,7.1,2009,23987050.245348897,104070645.115453,single-production
24122,1.708605,0,0,The Rebound,Catherine Zeta-Jones|Justin Bartha|Art Garfunkel|Joanna Gleason|Lynn Whitfield,Bart Freundlich,She's still got it. He's just getting it.,new york|nanny|cheating husband|divorce|older woman younger man relationship,95,Comedy|Romance,"Film Department, The",9/16/09,134,5.7,2009,0.0,0.0,single-production
15512,1.19445499999999,175000000,381509870,Monsters vs Aliens,Seth Rogen|Reese Witherspoon|Hugh Laurie|Paul Rudd|Kiefer Sutherland,Rob Letterman|Conrad Vernon,"When aliens attack, monsters fight back.",alien|giant robot|duringcreditsstinger,94,Animation|Family|Adventure|Science Fiction,DreamWorks Animation,3/19/09,932,6.0,2009,177870075.97186598,387766797.490954,single-production
25472,1.124263,0,0,Merry Madagascar,Cedric the Entertainer|Andy Richter|Carl Reiner|David Schwimmer|Danny Jacobs,David Soren,empty,holiday,30,Family|Animation,DreamWorks Animation,11/16/09,45,6.3,2009,0.0,0.0,single-production
25793,1.065548,10000000,63647833,Precious,Gabourey Sidibe|Mo'Nique|Paula Patton|Mariah Carey|Lenny Kravitz,Lee Daniels,Life is hard. Life is short. Life is painful. Life is rich. Life is....Precious.,aids|illiteracy|song|unwillingly pregnant|balloon,110,Drama,Smokewood Entertainment Group,11/6/09,205,6.8,2009,10164004.3412495,64691685.0923125,single-production
12572,1.037708,14700000,8049666,"New York, I Love You",Natalie Portman|Shia LaBeouf|Orlando Bloom|Christina Ricci|Hayden Christensen,Natalie Portman|Fatih Akin|Mira Nair|Allen Hughes|Yvan Attal|Shunji Iwai|Brett Ratner|Joshua Marston|Shekhar Kapur|Randall Balsmeyer|Wen Jiang,empty,new york|city portrait|woman director,103,Drama|Comedy|Romance,Vivendi Entertainment,10/16/09,116,5.6,2009,14941086.3816368,8181684.01696087,single-production
18320,0.8942680000000001,35000000,27409889,The Young Victoria,Emily Blunt|Jim Broadbent|Mark Strong|Paul Bettany|Miranda Richardson,Jean-Marc VallÃ©e,Love rules all,royal family|biography|royalty|period drama|queen victoria,105,Drama|History|Romance,GK Films,3/4/09,201,6.9,2009,35574015.19437329,27859423.0789167,single-production
8952,0.8342,13000000,10652035,I Love You Phillip Morris,Jim Carrey|Ewan McGregor|Leslie Mann|Rodrigo Santoro|Brennan Brown,Glenn Ficarra|John Requa,The Conman who wouldn't go straight.,judge|small town|con man|fraud|jail,98,Comedy|Drama|Romance,EuropaCorp,1/18/09,311,6.3,2009,13213205.643624302,10826732.9983141,single-production
15809,0.817983,8000000,0,Green Street Hooligans 2,Ross McCall|Graham McTavish|Treva Etienne|Luke Massy|Nicky Holender,Jesse V. Johnson,Stand Your Ground,hooligan,94,Action|Drama|Thriller,Odd Lot Entertainment,3/5/09,56,5.2,2009,8131203.47299962,0.0,single-production
20453,0.816681,9000000,70000000,3 Idiots,Aamir Khan|Kareena Kapoor|Madhavan|Sharman Joshi|Boman Irani,Rajkumar Hirani,Don't BE A STUPID BE AN I.D.I.O.T.,suicide|suicide attempt|college|friends|engineering,170,Drama|Comedy|Romance,Vidhu Vinod Chopra Productions,12/23/09,662,7.8,2009,9147603.90712458,71148030.38874671,single-production
